CategoryID,CategoryLevel,CategoryName,CategoryParentID,UpdateTime,CategoryVersion
3676,2,"Keyboards, Mice & Pointing",58058,,
3680,3,Graphics Tablets/Boards & Pens,3676,,
33963,3,Keyboards & Keypads,3676,,
23160,3,"Mice, Trackballs & Touchpads",3676,,
47779,3,Keyboard & Mouse Bundles,3676,,
51086,3,Remote Controls & Pointers,3676,,
170,3,Other Keyboards/Mice/Pointing,3676,,
162497,2,"Monitors, Projectors & Accs.",58058,,
80053,3,Monitors,162497,,
25321,3,Projectors,162497,,
51052,3,Monitor Mounts & Stands,162497,,
158845,3,Monitor Power Supplies,162497,,
168068,3,Monitor Replacement Parts,162497,,
99231,3,Projector Parts & Accessories,162497,,
175688,3,Other Monitor/Projector Accs.,162497,,
86722,2,Power Protection/Distribution,58058,,
86723,3,Power Distribution Units,86722,,
175687,3,Power Inverters,86722,,
96907,3,"Surge Protectors, Power Strips",86722,,
99265,3,Uninterruptible Power Supplies,86722,,
48479,3,UPS Batteries & Components,86722,,
20315,3,Other Power Protection,86722,,
171961,2,"Printers, Scanners & Supplies",58058,,
1245,3,Printers,171961,,
11205,3,Scanners,171961,,
11195,3,"Ink, Toner & Paper",171961,,
156545,4,Empty Ink Cartridges,11195,,
16191,4,Ink Cartridges,11195,,
99319,4,Ink Refills & Kits,11195,,
11202,4,Ink Ribbons,11195,,
86728,4,Printer Paper,11195,,
73452,4,Printer Photo Paper,11195,,
16204,4,Toner Cartridges,11195,,
175682,4,Toner Refills & Kits,11195,,
175705,4,"Other Ink, Toner & Paper",11195,,
175684,3,Parts & Accessories,171961,,
175685,4,Cleaning & Repair Kits,175684,,
11197,4,Feeders & Trays,175684,,
175686,4,Fusers,175684,,
51288,4,Laser Drums,175684,,
101356,4,Power Supplies,175684,,
51328,4,Print Heads,175684,,
16211,4,Printer Memory,175684,,
170601,4,Scanner Parts,175684,,
170599,4,Other Parts & Accessories,175684,,
18793,2,Software,58058,,
175689,3,Antivirus & Security,18793,,
3783,3,"Education, Language, Reference",18793,,
80015,3,Hobbies & Leisure,18793,,
41859,3,"Image, Video & Audio",18793,,
3768,3,Office & Business,18793,,
11226,3,Operating Systems,18793,,
158906,3,"Personal Finance, Tax & Legal",18793,,
80356,3,"Servers, Development & DBMS",18793,,
158911,3,"Utilities, Tools & Drivers",18793,,
185,3,Web & Desktop Publishing,18793,,
182,3,Other Software,18793,,
3516,2,Manuals & Resources,58058,,
11189,2,Vintage Computing,58058,,
162075,3,Vintage Computers,11189,,
175690,3,Vintage Parts & Accessories,11189,,
14906,3,Vintage Manuals & Merchandise,11189,,
4193,3,Other Vintage Computing,11189,,
162,2,Other Computing & Networking,58058,,
14339,1,Crafts,14339,,
488,2,Beads,14339,,
34066,3,Ceramic/ Clay/ Porcelain,488,,
150086,3,Cloisonne,488,,
14316,3,Glass,488,,
14315,3,Crystal/ Cut Glass,488,,
150087,4,Czech,14315,,
150088,4,Swarovski,14315,,
3807,4,Other,14315,,
14319,3,Gemstone,488,,
34090,4,Agate,14319,,
93681,4,Amber,14319,,
34091,4,Amethyst,14319,,
34092,4,Citrine,14319,,
98857,4,Emerald,14319,,
34093,4,Garnet,14319,,
14318,4,Hematite,14319,,
14320,4,Jade,14319,,
150098,4,Jasper,14319,,
90756,4,Labradorite,14319,,
34075,4,Lapis,14319,,
34076,4,Malachite,14319,,
34077,4,Moonstone,14319,,
34078,4,Obsidian,14319,,
34079,4,Onyx,14319,,
34080,4,Peridot,14319,,
14321,4,Quartz,14319,,
14322,4,Tiger Eye,14319,,
34094,4,Tourmaline,14319,,
14323,4,Turquoise,14319,,
3810,4,Other Gemstone Beads,14319,,
150089,3,Lampwork,488,,
34072,3,Metal,488,,
150090,4,Bronze,34072,,
58548,4,Copper,34072,,
34073,4,Gold,34072,,
150091,4,Gold Plated,34072,,
3809,4,Sterling Silver,34072,,
150095,4,Silver Plated,34072,,
150092,4,Peruvian Silver,34072,,
150093,4,Tibetan Silver,34072,,
150094,4,Pewter,34072,,
34074,4,Other Metals,34072,,
150099,3,Millefiori,488,,
58550,3,Mother of Pearl,488,,
36587,3,Pearl,488,,
90757,3,Plastic,488,,
12518,3,Rhinestone,488,,
10550,3,Seed,488,,
150096,3,Shell,488,,
150097,3,Venetian,488,,
34081,3,Wood,488,,
98858,3,Mixed Lots,488,,
489,3,Other Beads,488,,
57211,2,Cake Decorating,14339,,
3089,2,Candle & Soap Making,14339,,
11788,2,Cardmaking & Scrapbooking,14339,,
33875,3,Albums,11788,,
83980,4,"6""x6"" Albums",33875,,
122657,4,"8""x8"" Albums",33875,,
33977,4,"12""x12"" Albums",33875,,
16499,4,Other Albums,33875,,
90737,3,Backing Materials,11788,,
122660,3,Beads,11788,,
122659,3,Brads & Eyelets,11788,,
83990,4,Brads,122659,,
28137,4,Eyelets,122659,,
31732,3,Buttons,11788,,
31734,3,"Card, Paper & Envelopes",11788,,
122661,4,Card Blanks,31734,,
122662,4,Card Stock,31734,,
122663,5,"12""x12"" Card Stock",122662,,
122664,5,A4 Card Stock,122662,,
122665,5,A5 Card Stock,122662,,
122666,5,A6/ C6 Card Stock,122662,,
122667,5,Acid-Free Card Stock,122662,,
31735,5,Other Card Stock,122662,,
122668,4,Envelopes,31734,,
122669,5,C5 Envelopes,122668,,
122670,5,C6 Envelopes,122668,,
122671,5,DL Envelopes,122668,,
122672,5,Square Envelopes,122668,,
57198,5,Other Envelopes,122668,,
122673,4,Hand-Made Paper,31734,,
122674,4,Paper,31734,,
122675,5,"12""x12"" Paper",122674,,
122676,5,A4 Paper,122674,,
122677,5,A5 Paper,122674,,
122678,5,A6 Paper,122674,,
122679,5,Acid-Free Paper,122674,,
31736,5,Other Paper,122674,,
31737,4,Vellum,31734,,
11791,4,Other Card & Paper,31734,,
122658,3,Cello & Display Bags,11788,,
71225,3,Charms,11788,,
75570,3,Decoupage,11788,,
83981,3,Die-Cutters & Punches,11788,,
16500,4,Die-Cutters,83981,,
11793,4,Punches,83981,,
33978,3,Die-Cut Shapes & Punchies,11788,,
112541,4,Die-Cut Shapes,33978,,
122687,5,Accucut Shapes,112541,,
112542,5,Quickutz Shapes,112541,,
112543,5,Sizzix Shapes,112541,,
75571,5,Other Die-Cut Shapes,112541,,
16502,4,Punchies,33978,,
75572,3,Embellishments,11788,,
122688,3,Fimo,11788,,
122689,3,Glitter,11788,,
122690,3,Glue & Tape,11788,,
122691,4,Foam Pads,122690,,
122692,4,Glue Dots,122690,,
122693,4,Glue Sticks/ Pens,122690,,
122694,4,Tape,122690,,
122695,5,Double-Sided Tape,122694,,
122696,5,Single-Sided Tape,122694,,
31731,4,Other Glue & Tape,122690,,
122697,3,Hand-Made Cards,11788,,
122698,4,Anniversary Cards,122697,,
122699,4,Blank Cards,122697,,
122700,4,Birthday Cards,122697,,
122701,4,Christmas Cards,122697,,
122702,4,Condolence/ Bereavement Cards,122697,,
122703,4,Congratulations Cards,122697,,
122704,4,Easter Cards,122697,,
122705,4,Father's Day Cards,122697,,
122706,4,Good Luck Cards,122697,,
122707,4,Mother's Day Cards,122697,,
122708,4,Thank You Cards,122697,,
122709,4,Valentine's Cards,122697,,
108865,4,Other Hand-Made Cards,122697,,
122710,3,Iris Folding,11788,,
11789,3,Kits & Projects,11788,,
86819,3,Parchment Craft,11788,,
86818,3,Peel-Offs,11788,,
11790,3,Pens & Markers,11788,,
93609,3,Ribbon & Fibres,11788,,
122680,3,Rub-On Transfers,11788,,
122681,3,Scrapbook Pads,11788,,
122682,4,"12""x12"" Scrapbook Pads",122681,,
122683,4,"8.5""x8.5"" Scrapbook Pads",122681,,
122684,4,"6""x6"" Scrapbook Pads",122681,,
122685,4,Other Scrapbook Pads,122681,,
122686,3,Spirelli,11788,,
11794,3,Stickers,11788,,
71229,3,Storage/ Boxes,11788,,
31739,3,Tags,11788,,
84003,3,"Templates, Stencils & Patterns",11788,,
122711,4,CDs,84003,,
16503,4,Cutting Stencils,84003,,
84009,4,Embossing Stencils,84003,,
31738,4,Patterns,84003,,
122712,4,Other Templates & Stencils,84003,,
122713,3,Tools & Scissors,11788,,
122714,4,Clay Cutters,122713,,
122715,4,Cutting Mats,122713,,
122716,4,Embossing Tools,122713,,
122717,4,Guillotines,122713,,
83986,4,Scissors,122713,,
122718,4,Tweezers,122713,,
103484,4,Other Tools,122713,,
57197,3,Toppers,11788,,
57200,3,Other Cardmaking,11788,,
3090,2,Ceramic & Pottery Making,14339,,
28145,2,Children's Crafts,14339,,
3094,2,Crochet,14339,,
83906,3,Crochet Cotton,3094,,
28140,3,Crochet Hooks,3094,,
3095,3,Crochet Patterns,3094,,
954,3,Other Crochet,3094,,
3091,2,Cross Stitch,14339,,
71189,3,Completed Cross Stitch,3091,,
112534,3,Cross Stitch Charts,3091,,
31405,3,Cross Stitch Fabric,3091,,
41235,3,Cross Stitch Floss,3091,,
116874,3,Cross Stitch Frames,3091,,
34017,3,Cross Stitch Kits,3091,,
71190,4,Angels/ Cherubs,34017,,
34018,4,Animals/ Insects,34017,,
34019,4,Baby,34017,,
34020,4,Buildings/ Villages,34017,,
71191,4,Celestial,34017,,
34030,4,Characters,34017,,
48299,4,Fantasy/ Fairies,34017,,
34021,4,Flowers/ Gardens,34017,,
34023,4,Food/ Kitchen,34017,,
34022,4,Holidays,34017,,
34024,4,Landscapes/ Seascapes,34017,,
71192,4,Nautical/ Lighthouse,34017,,
71193,4,Oriental,34017,,
34025,4,People,34017,,
34026,4,Religious/ Cultural,34017,,
34027,4,Samplers,34017,,
34028,4,Seasons/ Weather,34017,,
83909,4,Special Occasions,34017,,
34031,4,Toys/ Teddy Bears,34017,,
34029,4,Mixed Lots,34017,,
3093,4,Other Cross Stitch Kits,34017,,
34032,3,Cross Stitch Patterns,3091,,
48300,4,Angels/ Cherubs,34032,,
34033,4,Animals/ Insects,34032,,
34034,4,Baby,34032,,
34035,4,Buildings/ Villages,34032,,
71194,4,Celestial,34032,,
34036,4,Characters,34032,,
34037,4,Fantasy/ Fairies,34032,,
34038,4,Flowers/ Gardens,34032,,
34040,4,Food/ Kitchen,34032,,
34039,4,Holidays,34032,,
34041,4,Landscapes/ Seascapes,34032,,
71195,4,Nautical/ Lighthouse,34032,,
83910,4,Oriental,34032,,
36588,4,Patriotic,34032,,
34042,4,People,34032,,
34043,4,Poems & Sayings,34032,,
34044,4,Religious/ Cultural,34032,,
34045,4,Samplers,34032,,
34046,4,Seasons/ Weather,34032,,
34047,4,Toys/ Teddy Bears,34032,,
34048,4,Mixed Lots,34032,,
3092,4,Other Cross Stitch Patterns,34032,,
83908,3,Cross Stitch Publications,3091,,
953,3,Other Cross Stitch,3091,,
28141,2,Embroidery,14339,,
41382,3,Design Cards,28141,,
41383,3,Design CDs,28141,,
139845,3,Embroidery Machines,28141,,
71196,4,Embroidery Machines,139845,,
139846,4,Parts & Accessories,139845,,
83920,3,Embroidery Machine Thread,28141,,
41385,3,Embroidery Ribbon,28141,,
41384,3,Hoops/ Needles,28141,,
28142,3,Kits,28141,,
28143,3,Patterns,28141,,
41386,3,Stabiliser,28141,,
28144,3,Thread,28141,,
4837,3,Other Embroidery,28141,,
28162,2,Fabric,14339,,
3097,2,Floral Supplies,14339,,
11786,2,Framing/ Matting,14339,,
3099,2,Glass Art Supplies,14339,,
57738,2,Hand-Crafted Items,14339,,
3103,2,Knitting,14339,,
28146,3,Machines,3103,,
11799,3,Needles/ Accessories,3103,,
41236,3,Patterns,3103,,
41237,4,Afghans/ Throws,41236,,
41238,4,Baby/ Children's Items,41236,,
71219,4,Doll Items,41236,,
41239,4,Hats/ Scarves/ Mittens,41236,,
83929,4,Ponchos,41236,,
41240,4,Socks/ Slippers,41236,,
41241,4,Sweaters/ Clothes,41236,,
83930,4,Other Patterns,41236,,
36589,3,Wool & Yarn,3103,,
36590,4,Acrylic,36589,,
36591,4,Alpaca,36589,,
